max_floor_lvl,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,age_of_block,rental_to_sold_ratio,block_street,mrt_dist,school_dist,mall_dist,upcoming_mrt_dist
18,0,0,0,0,0,155,0,0,0,87,68,0,0,0,0,0,0,0,25,0.00641025641025641,762 BEDOK RESERVOIR VIEW,0.0006219117151993527,0.002163295469452481,0.007014470130216292,0.010277042803475503
16,0,0,0,0,0,90,0,0,0,60,30,0,0,0,0,0,0,0,28,0.01098901098901099,762 CHOA CHU KANG NTH 5,0.005085499892411166,0.0011871712726692402,0.0010345068775460917,0.007344550593160604
15,0,0,0,0,0,72,0,0,0,36,36,0,0,0,0,0,0,0,29,0.0136986301369863,762 PASIR RIS ST 71,0.004005589352951332,0.0002337104204195406,0.0027606182042625806,0.03704237499313371
12,0,0,0,0,0,114,0,0,0,70,44,0,0,0,0,0,0,0,27,0.008695652173913044,762 WOODLANDS AVE 6,0.002601743967149135,0.0012142405824375738,0.00046027232896015725,0.034644588307727306
12,0,0,0,0,0,114,0,0,0,114,0,0,0,0,0,0,0,0,38,0.008695652173913044,762 YISHUN ST 72,0.00390418919274312,0.001955094625481906,0.002561643107077642,0.015536998553564545
18,1,0,0,0,0,153,0,0,0,85,68,0,0,0,0,0,0,0,25,0.006493506493506494,763 BEDOK RESERVOIR VIEW,0.0008066760444716114,0.002019058205040093,0.00686036022409061,0.010090034141975488
16,0,0,0,0,0,90,0,0,0,60,30,0,0,0,0,0,0,0,28,0.01098901098901099,763 CHOA CHU KANG NTH 5,0.00463168312501123,0.0007425816811733603,0.0012399038366005565,0.007794234215080877
15,1,0,0,0,0,72,0,0,0,36,36,0,0,0,0,0,0,0,29,0.0136986301369863,763 PASIR RIS ST 71,0.004147386515034419,0.0004409225892406761,0.0024908566365188646,0.037013229445910956
12,1,0,0,0,0,99,0,0,0,55,44,0,0,0,0,0,0,0,26,0.01,763 WOODLANDS AVE 6,0.0031744838309716496,0.0012427860387995311,0.0003801178101592671,0.0341000740592713
4,0,0,0,0,0,39,0,0,38,0,1,0,0,0,0,0,0,0,38,0.025,763 YISHUN ST 72,0.004227349783035753,0.002132352396198182,0.00287618257957633,0.015270023337246254
15,0,0,0,0,0,58,0,0,0,58,0,0,0,0,0,0,0,0,25,0.01694915254237288,764 BEDOK RESERVOIR VIEW,0.0010404724101506675,0.001833227249151711,0.006679314746858791,0.009855474990120043
11,1,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,28,0.0196078431372549,764 CHOA CHU KANG NTH 5,0.004733432365433666,0.000818030204828255,0.0010153385461025058,0.007670807881602271
15,0,0,0,0,0,96,0,0,0,54,42,0,0,0,0,0,0,0,29,0.010309278350515464,764 JURONG WEST ST 74,0.007166974281846384,0.002259787646409321,0.0006737313688432434,0.0010206711365564607
15,0,0,1,0,0,72,0,0,0,36,36,0,0,0,0,0,0,0,29,0.0136986301369863,764 PASIR RIS ST 71,0.004369915197389942,0.000781344509426825,0.00218974387785224,0.03694405567326623
12,0,0,0,0,0,91,0,0,0,47,44,0,0,0,0,0,0,0,22,0.010869565217391304,764 WOODLANDS CIRCLE,0.003338755150643015,0.001132190291024419,0.0004321243525106236,0.03393161149930978
12,0,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,38,0.009009009009009009,764 YISHUN ST 72,0.004225805649259112,0.002183767272529905,0.002881218952878566,0.015335881290386781
13,0,0,1,0,0,84,0,0,0,36,48,0,0,0,0,0,0,0,22,0.011764705882352941,764A WOODLANDS CIRCLE,0.0030112852666436237,0.0014833422643010835,0.00017646073808833885,0.034241886795877106
14,0,0,1,0,1,128,0,28,0,0,0,0,0,100,0,0,0,0,8,0.007751937984496124,764B WOODLANDS CIRCLE,0.0035477263546639113,0.0009890023170723355,0.0005861307946655985,0.0337223165933474
18,0,0,1,0,0,151,0,0,0,83,68,0,0,0,0,0,0,0,24,0.006578947368421052,765 BEDOK RESERVOIR VIEW,0.001086200945666332,0.0017930163157567768,0.006570496391350997,0.0098204212500908
9,0,0,0,0,0,67,0,0,0,51,16,0,0,0,0,0,0,0,28,0.014705882352941176,765 CHOA CHU KANG NTH 5,0.004769897200616823,0.0009372149386542972,0.0013468298908440438,0.0076942984707399475
15,0,0,0,0,0,94,0,0,0,52,42,0,0,0,0,0,0,0,28,0.010526315789473684,765 JURONG WEST ST 74,0.00767607058539753,0.002935784630693715,0.0013482975849191876,0.0015088871251684342
15,0,0,0,0,0,61,0,0,0,33,28,0,0,0,0,0,0,0,29,0.016129032258064516,765 PASIR RIS ST 71,0.004651440741121529,0.0011455976058784975,0.0018911456060669576,0.036851336409622716
13,0,0,0,0,0,84,0,0,0,84,0,0,0,0,0,0,0,0,22,0.011764705882352941,765 WOODLANDS CIRCLE,0.0027643753329544135,0.0012651716031952902,0.000296097589939889,0.03448131773892044
12,0,0,1,0,0,114,0,0,0,114,0,0,0,0,0,0,0,0,38,0.008695652173913044,765 YISHUN ST 72,0.00456782489538491,0.002448319939385899,0.0032213040404591863,0.015124255192093974
18,0,0,0,0,0,155,0,0,0,87,68,0,0,0,0,0,0,0,24,0.00641025641025641,766 BEDOK RESERVOIR VIEW,0.0011188308516209798,0.0017704702904423105,0.006517436616256356,0.009800944556053352
14,0,0,0,0,0,80,0,0,0,54,26,0,0,0,0,0,0,0,28,0.012345679012345678,766 CHOA CHU KANG NTH 5,0.0039012338071969543,0.0004128165170378452,0.0019176440797890226,0.008558077618944868
15,0,0,0,0,0,96,0,0,0,54,42,0,0,0,0,0,0,0,29,0.010309278350515464,766 JURONG WEST ST 74,0.007564743050002266,0.002690750249262715,0.0010633416294208687,0.0014236639139905108
16,1,0,1,0,0,78,0,0,0,39,39,0,0,0,0,0,0,0,29,0.012658227848101266,766 PASIR RIS ST 71,0.003915943682599045,0.00047141113572514204,0.0023070026619908634,0.03732595849441402
13,0,0,0,0,0,81,0,0,0,38,43,0,0,0,0,0,0,0,22,0.012195121951219513,766 WOODLANDS CIRCLE,0.0025989840327728868,0.00107372022903607,0.0004783099963031807,0.03464762612162568
12,0,0,1,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,38,0.009009009009009009,766 YISHUN AVE 3,0.0048889048193087115,0.0027137345608779476,0.003541075677072867,0.0149319497353782
18,0,0,0,0,0,155,0,0,0,87,68,0,0,0,0,0,0,0,24,0.00641025641025641,767 BEDOK RESERVOIR VIEW,0.0012990068909085606,0.0015836808495798846,0.006364393728684022,0.009613433748311008
17,0,0,1,0,0,92,0,0,0,61,31,0,0,0,0,0,0,0,28,0.010752688172043012,767 CHOA CHU KANG ST 54,0.003678132029073769,0.0004392594889542339,0.002066400083722145,0.008769932421276834
16,0,0,0,0,0,78,0,0,0,39,39,0,0,0,0,0,0,0,28,0.012658227848101266,767 PASIR RIS ST 71,0.0037147185651787372,0.00022241064394175244,0.0025814981609267687,0.03740294869293011
13,0,0,0,0,0,86,0,0,0,38,48,0,0,0,0,0,0,0,22,0.011494252873563218,767 WOODLANDS CIRCLE,0.002573576287781951,0.0009833273268555322,0.0005344162707303455,0.03467751301072977
4,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,38,0.047619047619047616,767 YISHUN AVE 3,0.005612672533729684,0.0032401478039379462,0.0042713492295447806,0.014639801841518215
15,0,0,0,0,0,58,0,0,0,58,0,0,0,0,0,0,0,0,24,0.01694915254237288,768 BEDOK RESERVOIR VIEW,0.0015130134454398847,0.0013641794739996068,0.006194324610786458,0.00939142070718277
11,1,0,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,28,0.0196078431372549,768 CHOA CHU KANG ST 54,0.0033785560241198897,0.0007277855961619506,0.0023842244295798694,0.009091468752698827
16,0,0,0,0,0,71,0,0,0,41,30,0,0,0,0,0,0,0,29,0.013888888888888888,768 PASIR RIS ST 71,0.003576773210213971,0.00019934732597757257,0.002855681878401007,0.03743457911268704
12,0,0,0,0,0,114,0,0,0,114,0,0,0,0,0,0,0,0,38,0.008695652173913044,768 YISHUN AVE 3,0.005229673064489799,0.003006276691007073,0.0038805567527287425,0.014730892635774467
19,0,0,0,0,0,164,0,0,0,92,72,0,0,0,0,0,0,0,24,0.006060606060606061,769 BEDOK RESERVOIR VIEW,0.0015582452543522493,0.0013484373527761575,0.006090732726093931,0.009378169303683315
19,0,0,0,0,0,110,0,0,0,73,37,0,0,0,0,0,0,0,28,0.009009009009009009,769 CHOA CHU KANG ST 54,0.003311510757724517,0.000855888621693509,0.0025072292154467994,0.009185598756835766
16,0,0,0,0,0,71,0,0,0,41,30,0,0,0,0,0,0,0,29,0.013888888888888888,769 PASIR RIS ST 71,0.003466661038158948,0.0004250568131598181,0.003124287384190355,0.037460039014014866
14,0,0,1,0,0,148,0,0,0,96,52,0,0,0,0,0,0,0,27,0.006711409395973154,769 WOODLANDS DR 60,0.0019103732612903827,0.0004619304790152071,0.0016457434921818056,0.03556002982182758
4,1,0,0,0,0,15,0,0,9,6,0,0,0,0,0,0,0,0,38,0.0625,769 YISHUN AVE 3,0.005612672533729684,0.0032401478039379462,0.0042713492295447806,0.014639801841518215
14,0,0,0,0,0,206,0,0,204,0,2,0,0,0,0,0,0,0,46,0.004830917874396135,77 BEDOK NTH RD,0.0019562450415347914,0.0026990217100810576,0.003953076035223398,0.005483185381665272
12,1,0,0,0,0,160,0,0,160,0,0,0,0,0,0,0,0,0,51,0.006211180124223602,77 INDUS RD,0.00315372125884512,0.0006757728549157271,0.002744678847839459,0.011719526708004397
16,0,0,1,0,0,206,0,0,202,0,4,0,0,0,0,0,0,0,51,0.004830917874396135,77 LOR LIMAU,0.005405985163538006,0.0033845504351912616,0.0027387506225027866,0.018363693200500155
25,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,47,0.010309278350515464,77 MARINE DR,0.007901580270545048,0.00392791467034679,0.0006997758323271886,0.0011408795723792404
3,0,0,0,0,0,24,0,2,15,7,0,0,0,0,0,0,0,0,86,0.04,77 SENG POH RD,0.003011411286904562,0.0017437236675873714,0.002993032777754434,0.010755432507690626
14,1,0,0,0,0,142,0,0,115,24,2,1,0,0,0,0,0,0,46,0.006993006993006993,77 TELOK BLANGAH DR,0.002232439572072568,0.002179642495030506,0.010146032377095385,0.007575475159324546
30,0,0,0,0,0,174,0,0,0,116,58,0,0,0,0,0,0,0,19,0.005714285714285714,77A REDHILL RD,0.0012664356709837267,0.0028333313223503596,0.003326977983102861,0.014647939805697173
17,0,0,0,0,0,142,0,0,0,78,64,0,0,0,0,0,0,0,24,0.006993006993006993,770 BEDOK RESERVOIR VIEW,0.001599912037649157,0.0013875968847856135,0.006008969661126795,0.009397735465337405
19,0,0,0,0,0,110,0,0,0,73,37,0,0,0,0,0,0,0,28,0.009009009009009009,770 CHOA CHU KANG ST 54,0.002686035835122669,0.0012589993070931415,0.002338623159113028,0.009806842743399746
16,0,0,0,0,0,69,0,0,0,39,30,0,0,0,0,0,0,0,28,0.014285714285714285,770 PASIR RIS ST 71,0.0033037004448263495,0.0005051411291100226,0.003067982004947206,0.03764385077171076
14,0,0,1,0,0,114,0,0,0,62,52,0,0,0,0,0,0,0,27,0.008695652173913044,770 WOODLANDS DR 60,0.0024340099779744644,0.000666846217365684,0.0008185994152072228,0.03485318235526434
12,0,0,1,0,0,136,0,0,0,96,40,0,0,0,0,0,0,0,38,0.0072992700729927005,770 YISHUN AVE 3,0.005118233599219695,0.0030309142556900477,0.0037871754921695506,0.01500371673284179
17,0,0,0,0,0,142,0,0,0,78,64,0,0,0,0,0,0,0,24,0.006993006993006993,771 BEDOK RESERVOIR VIEW,0.0016819301520148127,0.0013462062220888406,0.00592160909915468,0.009341149872457412
16,0,0,0,0,0,92,0,0,0,61,31,0,0,0,0,0,0,0,28,0.010752688172043012,771 CHOA CHU KANG ST 54,0.003225297283508656,0.0007865082101052518,0.0024536390288599223,0.009219677853516703
16,0,0,0,0,0,69,0,0,0,39,30,0,0,0,0,0,0,0,29,0.014285714285714285,771 PASIR RIS ST 71,0.0035468860731046256,0.00031162176134855515,0.0026283801926216288,0.03755733219631426
14,0,0,0,0,0,124,0,0,0,98,26,0,0,0,0,0,0,0,27,0.008,771 WOODLANDS DR 60,0.0021461320988503986,0.0005407246418003135,0.0011183482276858519,0.03516344883567403
12,1,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,38,0.009009009009009009,771 YISHUN AVE 3,0.0056397859203391265,0.0032329771559339703,0.004300997421564439,0.014660476005325308
19,0,0,0,0,0,160,0,0,0,88,72,0,0,0,0,0,0,0,24,0.006211180124223602,772 BEDOK RESERVOIR VIEW,0.0013220358044569425,0.0019183225584770175,0.006310917210671701,0.009886945463608339
16,0,0,0,0,0,69,0,0,0,39,30,0,0,0,0,0,0,0,29,0.014285714285714285,772 PASIR RIS ST 71,0.003372093202688962,0.00043240659946254203,0.002732865141601045,0.03769791127336536
14,0,0,0,0,0,91,0,0,0,52,39,0,0,0,0,0,0,0,27,0.010869565217391304,772 WOODLANDS DR 60,0.0018631565045685956,0.0005112757806439829,0.0015858425374926355,0.03555646880771513
12,0,0,0,0,0,114,0,0,0,114,0,0,0,0,0,0,0,0,38,0.008695652173913044,772 YISHUN AVE 3,0.005960606763875387,0.002940760678477497,0.004620242685737491,0.014486481576501573
19,0,0,0,0,0,164,0,0,0,92,72,0,0,0,0,0,0,0,24,0.006060606060606061,773 BEDOK RESERVOIR VIEW,0.0012474367960074847,0.0018425651085193684,0.006354347692197509,0.00984415604709167
16,1,0,0,0,0,69,0,0,0,39,30,0,0,0,0,0,0,0,28,0.014285714285714285,773 PASIR RIS ST 71,0.0030901789639756,0.0007927834495973342,0.00332429981199458,0.0377929792256625
14,0,0,0,0,0,119,0,0,0,119,0,0,0,0,0,0,0,0,27,0.008333333333333333,773 WOODLANDS DR 60,0.0016866464346321263,0.000695728808335583,0.0018257922772339957,0.035793191375270886
12,0,0,1,0,0,136,0,0,68,68,0,0,0,0,0,0,0,0,38,0.0072992700729927005,773 YISHUN AVE 3,0.005625120273053433,0.0025297063581327392,0.005035056921230156,0.014201042999343985
19,0,0,0,0,0,164,0,0,0,92,72,0,0,0,0,0,0,0,24,0.006060606060606061,774 BEDOK RESERVOIR VIEW,0.0010382774411311555,0.00216073322217761,0.006611394473899112,0.01015879498972201
16,0,0,0,0,0,71,0,0,0,41,30,0,0,0,0,0,0,0,28,0.013888888888888888,774 PASIR RIS ST 71,0.0027285034412875284,0.0013925930647953886,0.00316120972787082,0.038077442970759816
14,0,0,0,0,0,93,0,0,0,93,0,0,0,0,0,0,0,0,27,0.010638297872340425,774 WOODLANDS CRES,0.0016508807362084627,0.001192118643289184,0.0024861110208928765,0.03629933935853718
12,0,0,0,0,0,204,0,0,137,67,0,0,0,0,0,0,0,0,38,0.004878048780487805,774 YISHUN AVE 3,0.005943092447771402,0.002889283356145654,0.00474181583730522,0.014514938467091983
16,1,0,0,0,0,69,0,0,0,39,30,0,0,0,0,0,0,0,28,0.014285714285714285,775 PASIR RIS ST 71,0.0026125077862853546,0.0015019677623639403,0.003039047461397639,0.038191281589129975
14,0,0,0,0,0,119,0,0,0,119,0,0,0,0,0,0,0,0,27,0.008333333333333333,775 WOODLANDS CRES,0.001746805649918903,0.0015310222130793432,0.0024129106933827955,0.03658042195663019
13,0,0,0,0,0,120,0,0,0,36,84,0,0,0,0,0,0,0,38,0.008264462809917356,775 YISHUN RING RD,0.004944398718840978,0.002030940577479284,0.00477716182356528,0.013965740068137679
16,1,0,0,0,0,78,0,0,0,39,39,0,0,0,0,0,0,0,28,0.012658227848101266,776 PASIR RIS ST 71,0.0028579874459671814,0.0010192759158467706,0.003356270584635878,0.03800648397977428
14,0,0,0,0,0,125,0,0,0,75,50,0,0,0,0,0,0,0,27,0.007936507936507936,776 WOODLANDS CRES,0.0017352150560760219,0.0010969846976810595,0.0024138361874330018,0.03619466117392025
13,0,0,0,0,0,120,0,0,0,36,84,0,0,0,0,0,0,0,37,0.008264462809917356,776 YISHUN AVE 2,0.004972054977414187,0.0018978299932776413,0.004735602620242019,0.013752952343883336
16,0,0,0,0,0,78,0,0,0,39,39,0,0,0,0,0,0,0,28,0.012658227848101266,777 PASIR RIS ST 71,0.003094069947993621,0.0006811539171263003,0.0030287282451969873,0.03787871556320867
14,0,0,0,0,0,98,0,0,0,50,48,0,0,0,0,0,0,0,27,0.010101010101010102,777 WOODLANDS CRES,0.001724073171971417,0.0009124738359211467,0.002217418035775803,0.03603642564433562
4,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,38,0.034482758620689655,777 YISHUN AVE 2,0.0044250884101326125,0.0014297953972930535,0.00418878762869087,0.013437814506386953
16,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,28,0.01639344262295082,778 PASIR RIS ST 71,0.0025832156516215335,0.001285317535997035,0.0030767787337838966,0.03826479879718448
14,0,0,0,0,0,111,0,0,0,61,50,0,0,0,0,0,0,0,27,0.008928571428571428,778 WOODLANDS DR 60,0.0020014983124364387,0.0003810981086430327,0.0016464596238197815,0.03550320287435938
12,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,38,0.009009009009009009,778 YISHUN AVE 2,0.0046207033243659485,0.0016308639721869132,0.004401163248317412,0.013602192044829474
16,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,28,0.01639344262295082,779 PASIR RIS ST 71,0.002390614018857678,0.0014878078557110743,0.0028112036875873043,0.03833811533788933
14,0,0,0,0,0,94,0,0,0,46,48,0,0,0,0,0,0,0,27,0.010526315789473684,779 WOODLANDS CRES,0.001951253146154416,0.0005450915660014254,0.0018826642495216013,0.03567447573879507
4,1,0,0,0,0,10,0,0,5,5,0,0,0,0,0,0,0,0,38,0.09090909090909091,779 YISHUN AVE 2,0.003765498469839041,0.001110650570943665,0.00357426984133833,0.013197134524401462
14,0,0,0,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,46,0.007633587786259542,78 BEDOK NTH RD,0.001303559722575569,0.0033597386191412297,0.0029583204623650845,0.004154777104766461
28,0,0,0,0,0,99,0,0,27,72,0,0,0,0,0,0,0,0,4,0.01,78 DAWSON RD,0.0016282708977196783,0.000976622149042399,0.0060249067027359484,0.01647622813362594
5,1,0,0,0,0,48,0,0,8,40,0,0,0,0,0,0,0,0,86,0.02040816326530612,78 GUAN CHUAN ST,0.003084114867255828,0.0016846784372626896,0.0030853278023687957,0.010637513019664624
20,1,0,0,0,0,144,0,0,144,0,0,0,0,0,0,0,0,0,51,0.006896551724137931,78 INDUS RD,0.0031600835981415703,0.0008428217258327643,0.002508222669491323,0.011520095010208977
40,0,0,1,0,0,405,0,84,0,249,0,0,0,72,0,0,0,0,6,0.0024630541871921183,78 LOR LIMAU,0.00516114650374779,0.003155634657978698,0.0030059679219313195,0.0181814571758155
25,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,47,0.010309278350515464,78 MARINE DR,0.008119819197850256,0.004293295815393794,0.0007233626443567196,0.0014137461130857125
5,1,0,0,0,0,70,0,6,29,35,0,0,0,0,0,0,0,0,86,0.014084507042253521,78 MOH GUAN TER,0.0027442497510937226,0.0014089271017166632,0.002750563387243026,0.01096443083300665
10,1,0,0,0,0,144,0,0,0,0,0,0,0,0,0,144,0,0,53,145.0,78 REDHILL LANE,0.001297847125857124,0.0029527287026526257,0.0034293777636906636,0.014339082880887769
5,1,0,0,0,0,48,0,0,8,40,0,0,0,0,0,0,0,0,86,0.02040816326530612,78 YONG SIAK ST,0.0034747768806686974,0.0018545577245490854,0.0035046065952595027,0.010203167075262311
16,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,29,0.01639344262295082,780 PASIR RIS ST 71,0.0023220881267830467,0.0017126692558534534,0.0026631296268647855,0.03817204379403607
4,1,0,0,0,0,10,0,0,5,5,0,0,0,0,0,0,0,0,38,0.09090909090909091,780 YISHUN RING RD,0.0030714032985736206,0.0010699418333138457,0.0016956747291388397,0.015732583390432327
16,0,0,0,0,0,155,0,120,35,0,0,0,0,0,0,0,0,0,10,0.00641025641025641,780A WOODLANDS CRES,0.0018797519255338568,0.0016802482265036842,0.0023324837717318054,0.036674402975534676
16,0,0,0,0,0,135,0,90,45,0,0,0,0,0,0,0,0,0,10,0.007352941176470588,780B WOODLANDS CRES,0.0024597780576152486,0.00022590305085555356,0.0012089319164899684,0.03496430161524876
16,0,0,0,0,0,135,0,0,30,105,0,0,0,0,0,0,0,0,10,0.007352941176470588,780C WOODLANDS CRES,0.0020748309376359877,0.002107896002177796,0.002390210921894301,0.0370254372688377
16,0,0,1,0,0,90,0,0,0,90,0,0,0,0,0,0,0,0,9,0.01098901098901099,780D WOODLANDS CRES,0.0019949318628409715,0.0011157178839899392,0.002144347414189704,0.03611304531879042
16,0,0,1,0,0,119,0,0,0,119,0,0,0,0,0,0,0,0,10,0.008333333333333333,780E WOODLANDS CRES,0.0019801072098136635,0.000996095228872467,0.0021827942891741144,0.03602121937261663
16,0,0,0,0,0,155,0,120,35,0,0,0,0,0,0,0,0,0,9,0.00641025641025641,780F WOODLANDS CRES,0.0019614475191190484,0.0007783574334942919,0.0021612267026385437,0.035856697626261834
16,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,28,0.01639344262295082,781 PASIR RIS ST 71,0.002263961573422462,0.001435471052627085,0.002677716799577728,0.03840482279988357
12,0,0,1,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,38,0.009009009009009009,781 YISHUN RING RD,0.00459811994961453,0.0017611313249508288,0.004439405839826136,0.0137785240974926
16,0,0,1,0,0,150,0,0,0,60,90,0,0,0,0,0,0,0,1,0.006622516556291391,781B WOODLANDS AVE 9,0.0032484102359949104,0.001049924703409809,0.0010073777588528988,0.034187028960495504
16,0,0,0,0,0,209,0,105,45,59,0,0,0,0,0,0,0,0,1,0.004761904761904762,781C WOODLANDS AVE 9,0.0032484102359949104,0.001049924703409809,0.0010073777588528988,0.034187028960495504
16,0,0,0,0,0,165,0,120,0,45,0,0,0,0,0,0,0,0,1,0.006024096385542169,781D WOODLANDS AVE 9,0.0032484102359949104,0.001049924703409809,0.0010073777588528988,0.034187028960495504
16,0,0,0,0,0,105,0,60,45,0,0,0,0,0,0,0,0,0,1,0.009433962264150943,781E WOODLANDS AVE 9,0.0032484102359949104,0.001049924703409809,0.0010073777588528988,0.034187028960495504
16,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,28,0.01639344262295082,782 PASIR RIS ST 71,0.0020706135570271816,0.0016577845775668514,0.002385304577304749,0.038323560343104794
4,0,0,0,0,0,40,0,0,24,16,0,0,0,0,0,0,0,0,38,0.024390243902439025,782 YISHUN RING RD,0.004381767819930076,0.0016893436578641673,0.004260306332184542,0.013756798245010348
16,0,0,1,0,0,90,0,0,0,30,60,0,0,0,0,0,0,0,10,0.01098901098901099,782A WOODLANDS CRES,0.002238399951384629,0.0004719355408897497,0.001902165555423793,0.03549497055236493
16,0,0,0,0,0,90,0,0,0,30,60,0,0,0,0,0,0,0,10,0.01098901098901099,782B WOODLANDS CRES,0.00230180805472593,0.0004938817516597708,0.0019269977584002197,0.03546506978870388
16,0,0,0,0,0,105,0,0,45,60,0,0,0,0,0,0,0,0,10,0.009433962264150943,782C WOODLANDS CRES,0.0022598884980484543,0.0007069536897976448,0.002026497051405218,0.03564104318221952
16,0,0,1,0,0,135,0,0,30,75,30,0,0,0,0,0,0,0,9,0.007352941176470588,782D WOODLANDS CRES,0.0021235404014073246,0.0011781407507602084,0.0020094315446486746,0.03609883339182772
16,0,0,1,0,0,120,0,0,0,60,60,0,0,0,0,0,0,0,9,0.008264462809917356,782E WOODLANDS CRES,0.0020952332932802926,0.0010521133902864476,0.0020552577624632033,0.03600896085572956
12,0,0,1,0,0,132,0,0,66,66,0,0,0,0,0,0,0,0,38,0.007518796992481203,783 YISHUN RING RD,0.00425037712302788,0.0014939434006250127,0.004091130336775216,0.013566295904831832
16,0,0,0,0,0,120,0,0,0,60,60,0,0,0,0,0,0,0,6,0.008264462809917356,783A WOODLANDS RISE,0.002381873676221081,0.00046829309322795313,0.0018958143017754506,0.03538508478394576
16,0,0,0,0,0,90,0,0,0,45,45,0,0,0,0,0,0,0,6,0.01098901098901099,783B WOODLANDS RISE,0.002569330105451094,0.00023673049322134584,0.0015294950443558257,0.03502378114407879
16,0,0,0,0,0,120,0,0,0,60,60,0,0,0,0,0,0,0,6,0.008264462809917356,783C WOODLANDS RISE,0.002774784009388334,0.0004508563049711288,0.0011736008677487016,0.03468311168446903
16,0,0,0,0,0,90,0,0,0,45,45,0,0,0,0,0,0,0,6,0.01098901098901099,783D WOODLANDS RISE,0.0025430311876511254,0.0001862183495769106,0.0014711379883923085,0.035015753498633874
16,0,0,0,0,0,82,0,0,0,43,39,0,0,0,0,0,0,0,28,0.012048192771084338,784 CHOA CHU KANG DR,0.0027688416320515424,0.0007125780594942071,0.0023799729621716633,0.00962982271436027
12,0,0,0,0,0,132,0,0,66,66,0,0,0,0,0,0,0,0,38,0.007518796992481203,784 YISHUN AVE 2,0.0042690144996881925,0.001375822077063336,0.004059289557225459,0.013429325674498114
14,0,0,0,0,0,78,0,0,0,39,39,0,0,0,0,0,0,0,6,0.012658227848101266,784A WOODLANDS RISE,0.0038187796800519453,0.0017256000923872572,0.0009303634699907862,0.03347054180214406
14,0,0,0,0,0,104,0,0,52,52,0,0,0,0,0,0,0,0,6,0.009523809523809525,784B WOODLANDS RISE,0.0036437974613710944,0.0015265403627989528,0.0008452060338376178,0.03365941914457166
14,0,0,1,0,0,104,0,0,52,52,0,0,0,0,0,0,0,0,6,0.009523809523809525,784C WOODLANDS RISE,0.0033663984265514,0.0011449160736746213,0.0009185385847182161,0.03400015128963706
16,0,0,1,0,0,104,0,0,0,60,44,0,0,0,0,0,0,0,28,0.009523809523809525,785 CHOA CHU KANG DR,0.0026229521435131545,0.0008606382251291487,0.002243224953940243,0.009786148217154431
